DATE,BAMLEMCBPITRIV
2013-08-01,314.56
2013-08-02,314.92
2013-08-05,315.07
2013-08-06,314.93
2013-08-07,315.0
2013-08-08,315.22
2013-08-09,315.43
2013-08-12,315.53
2013-08-13,314.99
2013-08-14,314.9
2013-08-15,314.18
2013-08-16,313.65
2013-08-19,312.57
2013-08-20,312.12
2013-08-21,311.23
2013-08-22,310.53
2013-08-23,311.24
2013-08-26,311.56
2013-08-27,311.76
2013-08-28,311.13
2013-08-29,311.2
2013-09-02,311.17
2013-09-03,310.65
2013-09-04,310.01
2013-09-05,309.17
2013-09-06,309.67
2013-09-09,310.58
2013-09-10,310.57
2013-09-11,311.34
2013-09-12,312.13
2013-09-13,312.36
2013-09-16,313.63
2013-09-17,313.85
2013-09-18,315.16
2013-09-19,317.06
2013-09-20,317.18
2013-09-23,317.28
2013-09-24,317.39
2013-09-25,317.64
2013-09-26,317.35
2013-09-27,317.21
2013-09-30,316.81
2013-10-01,316.8
2013-10-02,317.13
2013-10-03,317.22
2013-10-04,317.22
2013-10-07,317.57
2013-10-08,317.72
2013-10-09,317.83
2013-10-10,318.09
2013-10-11,318.44
2013-10-14,318.59
2013-10-15,318.67
2013-10-16,319.57
2013-10-17,320.63
2013-10-18,321.63
2013-10-21,321.87
2013-10-22,322.68
2013-10-23,323.2
2013-10-24,323.02
2013-10-25,323.14
2013-10-28,323.18
2013-10-29,323.15
2013-10-30,323.39
2013-10-31,323.42
2013-11-01,322.57
2013-11-04,322.36
2013-11-05,321.59
2013-11-06,321.38
2013-11-07,321.59
2013-11-08,320.38
2013-11-11,320.52
2013-11-12,319.04
2013-11-13,319.15
2013-11-14,319.93
2013-11-15,320.38
2013-11-18,321.31
2013-11-19,321.17
2013-11-20,320.78
2013-11-21,320.57
2013-11-22,320.95
2013-11-25,321.3
2013-11-26,321.64
2013-11-27,321.46
2013-11-28,321.51
2013-11-29,321.45
2013-11-30,321.5
2013-12-02,320.81
2013-12-03,320.84
2013-12-04,320.24
2013-12-05,320.16
2013-12-06,320.11
2013-12-09,320.69
2013-12-10,321.61
2013-12-11,321.44
2013-12-12,321.25
2013-12-13,321.54
2013-12-16,321.74
2013-12-17,321.93
2013-12-18,321.87
2013-12-19,321.85
2013-12-20,322.06
2013-12-23,322.21
2013-12-24,322.01
2013-12-26,322.04
2013-12-27,321.9
2013-12-30,322.24
2013-12-31,322.08
2014-01-02,322.17
2014-01-03,322.23
2014-01-06,322.77
2014-01-07,323.18
2014-01-08,322.78
2014-01-09,322.89
2014-01-10,323.46
2014-01-13,324.01
2014-01-14,324.0
2014-01-15,324.23
2014-01-16,324.54
2014-01-17,324.76
2014-01-20,324.92
2014-01-21,324.93
2014-01-22,324.56
2014-01-23,324.49
2014-01-24,323.62
2014-01-27,322.92
2014-01-28,323.27
2014-01-29,323.29
2014-01-30,322.84
2014-01-31,322.29
2014-02-03,322.57
2014-02-04,322.69
2014-02-05,322.99
2014-02-06,323.34
2014-02-07,323.82
2014-02-10,324.33
2014-02-11,324.43
2014-02-12,324.58
2014-02-13,324.73
2014-02-14,324.91
2014-02-17,325.08
2014-02-18,325.71
2014-02-19,325.54
2014-02-20,325.48
2014-02-21,325.89
2014-02-24,326.48
2014-02-25,327.01
2014-02-26,327.19
2014-02-27,327.66
2014-02-28,328.3
2014-03-03,327.26
2014-03-04,327.52
2014-03-05,327.78
2014-03-06,327.68
2014-03-07,327.09
2014-03-10,326.69
2014-03-11,326.91
2014-03-12,326.19
2014-03-13,326.19
2014-03-14,325.53
2014-03-17,325.73
2014-03-18,326.39
2014-03-19,326.47
2014-03-20,326.03
2014-03-21,326.17
2014-03-24,326.52
2014-03-25,326.95
2014-03-26,328.02
2014-03-27,328.96
2014-03-28,329.18
2014-03-31,329.58
2014-04-01,330.19
2014-04-02,330.05
2014-04-03,330.05
2014-04-04,330.76
2014-04-07,331.04
2014-04-08,331.49
2014-04-09,331.7
2014-04-10,332.42
2014-04-11,332.29
2014-04-14,331.94
2014-04-15,331.67
2014-04-16,331.64
2014-04-17,331.48
2014-04-21,331.79
2014-04-22,331.97
2014-04-23,332.08
2014-04-24,332.02
2014-04-25,331.47
2014-04-28,331.51
2014-04-29,331.79
2014-04-30,331.98
2014-05-01,332.53
2014-05-02,332.82
2014-05-05,332.89
2014-05-06,333.3
2014-05-07,333.98
2014-05-08,334.85
2014-05-09,334.8
2014-05-12,334.9
2014-05-13,335.53
2014-05-14,336.11
2014-05-15,336.63
2014-05-16,336.48
2014-05-19,336.64
2014-05-20,336.88
2014-05-21,336.93
2014-05-22,337.0
2014-05-23,337.5
2014-05-26,337.67
2014-05-27,338.14
2014-05-28,339.27
2014-05-29,339.88
2014-05-30,339.94
2014-05-31,339.98
2014-06-02,339.74
2014-06-03,339.25
2014-06-04,339.12
2014-06-05,339.45
2014-06-06,340.54
2014-06-09,341.2
2014-06-10,341.03
2014-06-11,340.63
2014-06-12,340.77
2014-06-13,340.51
2014-06-16,340.16
2014-06-17,339.72
2014-06-18,340.11
2014-06-19,340.75
2014-06-20,340.91
2014-06-23,341.22
2014-06-24,341.91
2014-06-25,342.11
2014-06-26,342.44
2014-06-27,342.38
2014-06-30,342.49
2014-07-01,342.2
2014-07-02,341.92
2014-07-03,341.9
2014-07-04,341.96
2014-07-07,342.4
2014-07-08,343.0
2014-07-09,343.33
2014-07-10,343.18
2014-07-11,343.32
2014-07-14,343.3
2014-07-15,343.26
2014-07-16,343.21
2014-07-17,342.71
2014-07-18,342.51
2014-07-21,342.2
2014-07-22,342.52
2014-07-23,343.05
2014-07-24,343.03
2014-07-25,342.76
2014-07-28,342.29
2014-07-29,342.12
2014-07-30,341.73
2014-07-31,341.44
2014-08-01,340.84
2014-08-04,340.82
2014-08-05,340.45
2014-08-06,339.73
2014-08-07,339.85
2014-08-08,339.54
2014-08-11,340.26
2014-08-12,340.66
2014-08-13,341.48
2014-08-14,342.19
2014-08-15,342.85
2014-08-18,343.09
2014-08-19,343.45
2014-08-20,343.26
2014-08-21,343.55
2014-08-22,343.65
2014-08-25,343.86
2014-08-26,344.36
2014-08-27,344.95
2014-08-28,344.74
2014-08-29,344.39
2014-08-31,344.45
2014-09-01,344.47
2014-09-02,343.64
2014-09-03,344.23
2014-09-04,344.29
2014-09-05,344.15
2014-09-08,343.91
2014-09-09,343.63
2014-09-10,342.91
2014-09-11,342.98
2014-09-12,342.16
2014-09-15,341.93
2014-09-16,341.74
2014-09-17,341.59
2014-09-18,341.48
2014-09-19,342.02
2014-09-22,342.44
2014-09-23,342.52
2014-09-24,342.56
2014-09-25,342.6
2014-09-26,341.92
2014-09-29,341.18
2014-09-30,340.81
2014-10-01,341.22
2014-10-02,340.98
2014-10-03,341.21
2014-10-06,341.71
2014-10-07,342.18
2014-10-08,342.14
2014-10-09,342.4
2014-10-10,341.77
2014-10-13,341.89
2014-10-14,342.19
2014-10-15,341.9
2014-10-16,341.25
2014-10-17,341.82
2014-10-20,342.19
2014-10-21,342.31
2014-10-22,342.6
2014-10-23,342.42
2014-10-24,342.45
2014-10-27,342.8
2014-10-28,343.17
2014-10-29,343.29
2014-10-30,343.71
2014-10-31,343.81
2014-11-03,343.91
2014-11-04,343.27
2014-11-05,343.16
2014-11-06,342.7
2014-11-07,342.51
2014-11-10,342.51
2014-11-11,342.58
2014-11-12,342.47
2014-11-13,342.37
2014-11-14,341.54
2014-11-17,340.75
2014-11-18,340.86
2014-11-19,340.54
2014-11-20,340.46
2014-11-21,341.29
2014-11-24,341.68
2014-11-25,341.94
2014-11-26,342.06
2014-11-27,342.12
2014-11-28,342.08
2014-11-30,342.18
2014-12-01,340.83
2014-12-02,340.0
2014-12-03,339.36
2014-12-04,339.06
2014-12-05,338.01
2014-12-08,336.91
2014-12-09,335.34
2014-12-10,334.37
2014-12-11,333.61
2014-12-12,331.89
2014-12-15,329.29
2014-12-16,326.46
2014-12-17,328.14
2014-12-18,330.68
2014-12-19,332.09
2014-12-22,333.32
2014-12-23,333.17
2014-12-24,333.13
2014-12-26,333.23
2014-12-29,333.55
2014-12-30,333.55
2014-12-31,333.64
2015-01-02,333.63
2015-01-05,332.71
2015-01-06,331.09
2015-01-07,331.63
2015-01-08,332.53
2015-01-09,332.57
2015-01-12,332.59
2015-01-13,332.26
2015-01-14,332.21
2015-01-15,332.94
2015-01-19,332.64
2015-01-20,332.89
2015-01-21,332.68
2015-01-22,333.03
2015-01-23,334.72
2015-01-26,334.59
2015-01-27,334.37
2015-01-28,335.24
2015-01-29,334.66
2015-01-30,334.32
2015-01-31,334.36
2015-02-02,334.61
2015-02-03,334.94
2015-02-04,335.4
2015-02-05,335.88
2015-02-06,335.75
2015-02-09,335.89
2015-02-10,335.15
2015-02-11,335.04
2015-02-12,335.86
2015-02-13,336.78
2015-02-16,336.95
2015-02-17,336.67
2015-02-18,337.72
2015-02-19,337.19
2015-02-20,337.07
2015-02-23,337.19
2015-02-24,338.05
2015-02-25,338.27
2015-02-26,338.59
2015-02-27,339.0
2015-02-28,339.15
2015-03-02,339.03
2015-03-03,339.5
2015-03-04,339.39
2015-03-05,339.78
2015-03-06,339.22
2015-03-09,338.81
2015-03-10,338.28
2015-03-11,338.1
2015-03-12,338.56
2015-03-13,337.65
2015-03-16,336.77
2015-03-17,336.26
2015-03-18,336.81
2015-03-19,337.57
2015-03-20,338.72
2015-03-23,339.69
2015-03-24,340.57
2015-03-25,340.85
2015-03-26,340.28
2015-03-27,340.74
2015-03-30,340.88
2015-03-31,341.17
2015-04-01,342.09
2015-04-02,342.74
2015-04-06,343.02
2015-04-07,343.85
2015-04-08,344.77
2015-04-09,345.35
2015-04-10,345.8
2015-04-13,346.33
2015-04-14,346.84
2015-04-15,347.1
2015-04-16,347.27
2015-04-17,347.1
2015-04-20,346.73
2015-04-21,346.59
2015-04-22,346.76
2015-04-23,347.62
2015-04-24,348.49
2015-04-27,348.91
2015-04-28,348.44
2015-04-29,348.01
2015-04-30,347.91
2015-05-01,347.3
2015-05-04,347.34
2015-05-05,347.14
2015-05-06,347.1
2015-05-07,346.84
2015-05-08,347.64
2015-05-11,347.47
2015-05-12,346.92
2015-05-13,347.48
2015-05-14,347.84
2015-05-15,348.63
2015-05-18,348.81
2015-05-19,348.31
2015-05-20,348.33
2015-05-21,349.0
2015-05-22,349.05
2015-05-26,349.52
2015-05-27,349.31
2015-05-28,349.07
2015-05-29,349.03
2015-05-31,349.08
2015-06-01,348.13
2015-06-02,347.66
2015-06-03,346.99
2015-06-04,346.59
2015-06-05,345.69
2015-06-08,345.29
2015-06-09,344.84
2015-06-10,344.18
2015-06-11,344.57
2015-06-12,344.91
2015-06-15,344.88
2015-06-16,344.57
2015-06-17,344.79
2015-06-18,345.05
2015-06-19,345.51
2015-06-22,345.5
2015-06-23,345.7
2015-06-24,346.2
2015-06-25,345.95
2015-06-26,345.29
2015-06-29,345.12
2015-06-30,345.11
2015-07-01,345.05
2015-07-02,345.33
2015-07-03,345.4
2015-07-06,345.88
2015-07-07,345.56
2015-07-08,345.29
2015-07-09,344.8
2015-07-10,344.67
2015-07-13,344.96
2015-07-14,345.15
2015-07-15,345.46
2015-07-16,345.87
2015-07-17,346.08
2015-07-20,346.04
2015-07-21,346.02
2015-07-22,346.01
2015-07-23,345.72
2015-07-24,345.11
2015-07-27,344.28
2015-07-28,344.09
2015-07-29,344.47
2015-07-30,344.91
2015-07-31,345.35
2015-08-03,345.48
2015-08-04,345.09
2015-08-05,344.61
2015-08-06,343.87
2015-08-07,343.8
2015-08-10,343.62
2015-08-11,344.02
2015-08-12,343.92
2015-08-13,343.58
2015-08-14,343.34
2015-08-17,343.44
2015-08-18,342.97
2015-08-19,342.56
2015-08-20,341.75
2015-08-21,341.01
2015-08-24,338.84
2015-08-25,338.65
2015-08-26,338.09
2015-08-27,339.63
2015-08-28,340.24
2015-08-31,340.2
2015-09-01,339.99
2015-09-02,339.5
2015-09-03,339.59
2015-09-04,339.74
2015-09-07,339.85
2015-09-08,339.31
2015-09-09,339.55
2015-09-10,338.95
2015-09-11,338.79
2015-09-14,338.68
2015-09-15,338.62
2015-09-16,338.6
2015-09-17,339.05
2015-09-18,339.92
2015-09-21,339.33
2015-09-22,338.09
2015-09-23,337.58
2015-09-24,335.91
2015-09-25,335.73
2015-09-28,334.76
2015-09-29,333.74
2015-09-30,334.6
2015-10-01,335.49
2015-10-02,335.99
2015-10-05,337.46
2015-10-06,338.63
2015-10-07,339.54
2015-10-08,339.31
2015-10-09,340.32
2015-10-12,340.52
2015-10-13,340.84
2015-10-14,340.79
2015-10-15,341.33
2015-10-16,342.13
2015-10-19,342.32
2015-10-20,342.17
2015-10-21,341.9
2015-10-22,342.26
2015-10-23,342.87
2015-10-26,343.71
2015-10-27,343.7
2015-10-28,343.63
2015-10-29,343.18
2015-10-30,343.36
2015-10-31,343.39
2015-11-02,343.61
2015-11-03,344.39
2015-11-04,345.16
2015-11-05,345.05
2015-11-06,344.18
2015-11-09,343.34
2015-11-10,343.02
2015-11-11,343.07
2015-11-12,342.82
2015-11-13,342.38
2015-11-16,342.38
2015-11-17,342.82
2015-11-18,343.01
2015-11-19,343.72
2015-11-20,344.13
2015-11-23,344.21
2015-11-24,344.12
2015-11-25,343.61
2015-11-26,343.6
2015-11-27,343.58
2015-11-30,342.89
2015-12-01,342.56
2015-12-02,342.32
2015-12-03,341.33
2015-12-04,341.06
2015-12-07,341.03
2015-12-08,340.04
2015-12-09,340.07
2015-12-10,339.29
2015-12-11,338.05
2015-12-14,336.88
2015-12-15,337.23
2015-12-16,336.87
2015-12-17,337.75
2015-12-18,337.4
2015-12-21,337.06
2015-12-22,337.14
2015-12-23,337.22
2015-12-24,337.24
2015-12-28,337.52
2015-12-29,337.55
2015-12-30,337.39
2015-12-31,337.33
2016-01-04,337.83
2016-01-05,338.26
2016-01-06,338.64
2016-01-07,338.19
2016-01-08,338.07
2016-01-11,337.73
2016-01-12,337.01
2016-01-13,336.55
2016-01-14,335.68
2016-01-15,334.63
2016-01-18,334.65
2016-01-19,334.54
2016-01-20,333.63
2016-01-21,333.4
2016-01-22,334.45
2016-01-25,334.55
2016-01-26,334.74
2016-01-27,335.23
2016-01-28,336.06
2016-01-29,336.96
2016-01-31,337.01
2016-02-01,336.86
2016-02-02,336.61
2016-02-03,336.73
2016-02-04,337.54
2016-02-05,337.92
2016-02-08,337.92
2016-02-09,337.61
2016-02-10,337.45
2016-02-11,336.53
2016-02-12,336.03
2016-02-15,336.23
2016-02-16,336.66
2016-02-17,337.9
2016-02-18,338.37
2016-02-19,338.65
2016-02-22,339.36
2016-02-23,339.71
2016-02-24,339.63
2016-02-25,339.69
2016-02-26,339.77
2016-02-29,340.16
2016-03-01,340.71
2016-03-02,341.49
2016-03-03,342.38
2016-03-04,343.66
2016-03-07,343.84
2016-03-08,343.89
2016-03-09,343.92
2016-03-10,344.37
2016-03-11,344.94
2016-03-14,345.48
2016-03-15,344.91
2016-03-16,344.93
2016-03-17,346.95
2016-03-18,348.13
2016-03-21,348.39
2016-03-22,348.53
2016-03-23,348.32
2016-03-24,347.8
2016-03-28,348.05
2016-03-29,348.43
2016-03-30,349.54
2016-03-31,350.34
2016-04-01,350.34
2016-04-04,350.75
2016-04-05,350.4
2016-04-06,350.56
2016-04-07,350.54
2016-04-08,350.83
2016-04-11,351.41
2016-04-12,351.83
2016-04-13,353.13
2016-04-14,354.06
2016-04-15,354.07
2016-04-18,354.09
2016-04-19,354.9
2016-04-20,355.22
2016-04-21,355.17
2016-04-22,354.82
2016-04-25,354.47
2016-04-26,354.24
2016-04-27,354.85
2016-04-28,356.11
2016-04-29,356.25
2016-04-30,356.3
2016-05-02,356.3
2016-05-03,356.03
2016-05-04,355.72
2016-05-05,355.95
2016-05-06,356.02
2016-05-09,356.01
2016-05-10,356.36
2016-05-11,356.94
2016-05-12,357.34
2016-05-13,357.76
2016-05-16,357.69
2016-05-17,357.77
2016-05-18,357.11
2016-05-19,355.87
2016-05-20,356.26
2016-05-23,356.25
2016-05-24,356.5
2016-05-25,356.62
2016-05-26,356.83
2016-05-27,356.94
2016-05-30,357.04
2016-05-31,356.86
2016-06-01,356.84
2016-06-02,357.39
2016-06-03,358.69
2016-06-06,359.64
2016-06-07,360.4
2016-06-08,361.13
2016-06-09,361.16
2016-06-10,360.9
2016-06-13,360.58
2016-06-14,359.83
2016-06-15,359.76
2016-06-16,360.05
2016-06-17,360.28
2016-06-20,360.88
2016-06-21,360.88
2016-06-22,361.31
2016-06-23,361.9
2016-06-24,361.63
2016-06-27,361.71
2016-06-28,362.38
2016-06-29,363.97
2016-06-30,364.31
2016-07-01,365.75
2016-07-04,365.94
2016-07-05,366.82
2016-07-06,366.88
2016-07-07,367.17
2016-07-08,367.79
2016-07-11,368.6
2016-07-12,368.58
2016-07-13,369.11
2016-07-14,369.02
2016-07-15,368.84
2016-07-18,368.74
2016-07-19,369.05
2016-07-20,369.05
2016-07-21,368.92
2016-07-22,369.33
2016-07-25,369.58
2016-07-26,369.31
2016-07-27,369.43
2016-07-28,369.81
2016-07-29,369.98
2016-07-31,370.04
2016-08-01,370.18
2016-08-02,369.77
2016-08-03,369.24
2016-08-04,370.27
2016-08-05,370.78
2016-08-08,371.27
2016-08-09,371.94
2016-08-10,372.76
2016-08-11,372.68
2016-08-12,373.18
2016-08-15,373.77
2016-08-16,373.94
2016-08-17,373.91
2016-08-18,374.52
2016-08-19,374.5
2016-08-22,374.41
2016-08-23,374.74
2016-08-24,374.71
2016-08-25,374.28
2016-08-26,374.31
2016-08-29,374.57
2016-08-30,374.84
2016-08-31,374.56
2016-09-01,374.15
2016-09-02,374.33
2016-09-05,374.51
2016-09-06,375.21
2016-09-07,376.09
2016-09-08,375.91
2016-09-09,374.7
2016-09-12,373.71
2016-09-13,373.39
2016-09-14,372.83
2016-09-15,372.63
2016-09-16,372.61
2016-09-19,372.78
2016-09-20,373.11
2016-09-21,373.79
2016-09-22,375.22
2016-09-23,375.18
2016-09-26,374.82
2016-09-27,374.99
2016-09-28,375.24
2016-09-29,375.36
2016-09-30,375.22
2016-10-03,375.2
2016-10-04,375.24
2016-10-05,374.96
2016-10-06,374.98
2016-10-07,374.81
2016-10-10,374.95
2016-10-11,374.84
2016-10-12,374.69
2016-10-13,374.95
2016-10-14,374.76
2016-10-17,374.56
2016-10-18,374.77
2016-10-19,375.16
2016-10-20,375.65
2016-10-21,375.85
2016-10-24,376.26
2016-10-25,376.19
2016-10-26,375.36
2016-10-27,374.78
2016-10-28,374.15
2016-10-31,374.34
2016-11-01,374.15
2016-11-02,373.98
2016-11-03,373.95
2016-11-04,373.79
2016-11-07,374.35
2016-11-08,374.67
2016-11-09,372.61
2016-11-10,370.22
2016-11-11,370.12
2016-11-14,365.41
2016-11-15,366.73
2016-11-16,366.5
2016-11-17,366.89
2016-11-18,365.59
2016-11-21,365.8
2016-11-22,366.21
2016-11-23,365.88
2016-11-24,365.95
2016-11-25,365.54
2016-11-28,366.13
2016-11-29,366.37
2016-11-30,366.58
2016-12-01,365.84
2016-12-02,365.87
2016-12-05,366.53
2016-12-06,367.21
2016-12-07,368.02
2016-12-08,368.09
2016-12-09,367.96
2016-12-12,367.59
2016-12-13,368.2
2016-12-14,368.46
2016-12-15,366.85
2016-12-16,367.18
2016-12-19,367.48
2016-12-20,367.73
2016-12-21,368.21
2016-12-22,368.37
2016-12-23,368.39
2016-12-27,368.59
2016-12-28,368.83
2016-12-29,369.24
2016-12-30,369.52
2016-12-31,369.57
2017-01-03,370.14
2017-01-04,370.61
2017-01-05,371.62
2017-01-06,371.99
2017-01-09,372.04
2017-01-10,372.3
2017-01-11,371.86
2017-01-12,372.68
2017-01-13,372.66
2017-01-16,372.82
2017-01-17,373.61
2017-01-18,373.4
2017-01-19,372.5
2017-01-20,372.37
2017-01-23,373.04
2017-01-24,373.21
2017-01-25,372.81
2017-01-26,372.85
2017-01-27,373.31
2017-01-30,373.57
2017-01-31,373.71
2017-02-01,373.9
2017-02-02,374.47
2017-02-03,374.72
2017-02-06,375.44
2017-02-07,375.68
2017-02-08,375.95
2017-02-09,376.23
2017-02-10,376.36
2017-02-13,376.69
2017-02-14,376.77
2017-02-15,376.38
2017-02-16,376.65
2017-02-17,376.83
2017-02-20,376.99
2017-02-21,377.41
2017-02-22,377.87
2017-02-23,378.54
2017-02-24,378.83
2017-02-27,379.01
2017-02-28,379.15
2017-03-01,378.45
2017-03-02,378.05
2017-03-03,378.05
2017-03-06,378.27
2017-03-07,378.05
2017-03-08,377.11
2017-03-09,375.91
2017-03-10,376.03
2017-03-13,376.17
2017-03-14,375.63
2017-03-15,376.3
2017-03-16,377.25
2017-03-17,377.43
2017-03-20,377.73
2017-03-21,378.11
2017-03-22,378.41
2017-03-23,378.63
2017-03-24,378.97
2017-03-27,379.58
2017-03-28,379.69
2017-03-29,379.92
2017-03-30,380.09
2017-03-31,379.84
2017-04-03,380.29
2017-04-04,380.59
2017-04-05,380.66
2017-04-06,380.97
2017-04-07,381.03
2017-04-10,381.01
2017-04-11,381.4
2017-04-12,381.52
2017-04-13,382.09
2017-04-17,382.36
2017-04-18,382.52
2017-04-19,382.55
2017-04-20,382.47
2017-04-21,382.78
2017-04-24,382.81
2017-04-25,382.71
2017-04-26,382.75
2017-04-27,382.93
2017-04-28,383.25
2017-04-30,383.35
2017-05-01,383.17
2017-05-02,383.47
2017-05-03,383.85
2017-05-04,383.37
2017-05-05,383.18
2017-05-08,383.4
2017-05-09,383.2
2017-05-10,383.42
2017-05-11,383.52
2017-05-12,384.06
2017-05-15,384.44
2017-05-16,384.6
2017-05-17,384.98
2017-05-18,383.89
2017-05-19,384.17
2017-05-22,384.13
2017-05-23,384.1
2017-05-24,384.44
2017-05-25,384.79
2017-05-26,384.94
2017-05-29,385.11
2017-05-30,385.26
2017-05-31,385.31
2017-06-01,385.42
2017-06-02,385.82
2017-06-05,386.09
2017-06-06,386.42
2017-06-07,386.27
2017-06-08,385.94
2017-06-09,385.75
2017-06-12,385.73
2017-06-13,385.68
2017-06-14,386.34
2017-06-15,386.21
2017-06-16,386.25
2017-06-19,386.39
2017-06-20,386.06
2017-06-21,385.81
2017-06-22,385.68
2017-06-23,385.83
2017-06-26,386.29
2017-06-27,386.09
2017-06-28,385.77
2017-06-29,385.51
2017-06-30,385.24
2017-07-03,385.12
2017-07-04,385.19
2017-07-05,385.02
2017-07-06,384.53
2017-07-07,384.29
2017-07-10,384.83
2017-07-11,384.93
2017-07-12,385.8
2017-07-13,386.03
2017-07-14,386.21
2017-07-17,386.63
2017-07-18,386.98
2017-07-19,387.37
2017-07-20,387.52
2017-07-21,387.99
2017-07-24,387.89
2017-07-25,387.64
2017-07-26,387.89
2017-07-27,388.09
2017-07-28,388.07
2017-07-31,388.3
2017-08-01,388.47
2017-08-02,388.76
2017-08-03,389.28
2017-08-04,389.12
2017-08-07,389.17
2017-08-08,389.29
2017-08-09,389.27
2017-08-10,388.98
2017-08-11,388.92
2017-08-14,389.25
2017-08-15,389.15
2017-08-16,389.38
2017-08-17,389.65
2017-08-18,389.86
2017-08-21,390.25
2017-08-22,390.2
2017-08-23,390.33
2017-08-24,390.77
2017-08-25,390.97
2017-08-28,391.18
2017-08-29,391.67
2017-08-30,391.75
2017-08-31,392.16
2017-09-01,392.27
2017-09-04,392.43
2017-09-05,392.95
2017-09-06,393.16
2017-09-07,393.59
2017-09-08,393.91
2017-09-11,393.66
2017-09-12,393.27
2017-09-13,393.31
2017-09-14,393.17
2017-09-15,393.23
2017-09-18,393.29
2017-09-19,393.15
2017-09-20,392.96
2017-09-21,392.76
2017-09-22,393.11
2017-09-25,393.42
2017-09-26,393.45
2017-09-27,392.69
2017-09-28,392.76
2017-09-29,393.17
2017-09-30,393.22
2017-10-02,393.16
2017-10-03,393.44
2017-10-04,393.67
2017-10-05,393.64
2017-10-06,393.34
2017-10-09,393.51
2017-10-10,393.73
2017-10-11,393.82
2017-10-12,394.16
2017-10-13,394.31
2017-10-16,394.54
2017-10-17,394.74
2017-10-18,394.8
2017-10-19,395.03
2017-10-20,394.52
2017-10-23,394.51
2017-10-24,394.39
2017-10-25,394.07
2017-10-26,393.86
2017-10-27,394.01
2017-10-30,394.67
2017-10-31,394.84
2017-11-01,394.85
2017-11-02,395.03
2017-11-03,394.55
2017-11-06,394.71
2017-11-07,394.35
2017-11-08,394.03
2017-11-09,393.59
2017-11-10,393.11
2017-11-13,393.04
2017-11-14,392.92
2017-11-15,393.1
2017-11-16,393.38
2017-11-17,393.68
2017-11-20,393.95
2017-11-21,394.0
2017-11-22,394.31
2017-11-23,394.37
2017-11-24,394.44
2017-11-27,394.92
2017-11-28,395.14
2017-11-29,394.82
2017-11-30,394.33
2017-12-01,394.49
2017-12-04,394.6
2017-12-05,394.91
2017-12-06,395.09
2017-12-07,394.75
2017-12-08,394.6
2017-12-11,394.78
2017-12-12,394.58
2017-12-13,394.68
2017-12-14,394.76
2017-12-15,394.92
2017-12-18,394.96
2017-12-19,394.65
2017-12-20,394.26
2017-12-21,394.11
2017-12-22,394.12
2017-12-26,394.32
2017-12-27,394.6
2017-12-28,394.78
2017-12-29,394.92
2017-12-31,394.97
2018-01-02,395.03
2018-01-03,395.42
2018-01-04,395.54
2018-01-05,395.78
2018-01-08,395.86
2018-01-09,395.63
2018-01-10,395.26
2018-01-11,395.43
2018-01-12,395.31
2018-01-15,395.47
2018-01-16,395.74
2018-01-17,395.59
2018-01-18,395.29
2018-01-19,394.83
2018-01-22,394.71
2018-01-23,395.18
2018-01-24,395.14
2018-01-25,395.46
2018-01-26,395.39
2018-01-29,394.8
2018-01-30,394.55
2018-01-31,394.79
2018-02-01,394.47
2018-02-02,393.63
2018-02-05,393.13
2018-02-06,393.15
2018-02-07,393.16
2018-02-08,391.97
2018-02-09,390.39
2018-02-12,390.45
2018-02-13,390.41
2018-02-14,389.76
2018-02-15,390.02
2018-02-16,390.81
2018-02-19,390.96
2018-02-20,390.66
2018-02-21,390.63
2018-02-22,390.34
2018-02-23,390.7
2018-02-26,391.31
2018-02-27,391.18
2018-02-28,391.23
2018-03-01,391.24
2018-03-02,391.15
2018-03-05,391.32
2018-03-06,391.4
2018-03-07,391.17
2018-03-08,391.18
2018-03-09,391.17
2018-03-12,391.26
2018-03-13,391.33
2018-03-14,391.48
2018-03-15,391.35
2018-03-16,391.24
2018-03-19,390.71
2018-03-20,390.26
2018-03-21,390.02
2018-03-22,390.23
2018-03-23,389.82
2018-03-26,389.8
2018-03-27,390.27
2018-03-28,390.48
2018-03-29,390.82
2018-03-31,390.87
2018-04-02,390.81
2018-04-03,390.94
2018-04-04,391.1
2018-04-05,391.21
2018-04-06,391.53
2018-04-09,391.16
2018-04-10,390.97
2018-04-11,391.02
2018-04-12,391.09
2018-04-13,391.02
2018-04-16,390.83
2018-04-17,391.01
2018-04-18,390.82
2018-04-19,390.12
2018-04-20,389.6
2018-04-23,389.07
2018-04-24,389.03
2018-04-25,388.12
2018-04-26,388.22
2018-04-27,388.21
2018-04-30,388.25
2018-05-01,387.86
2018-05-02,387.14
2018-05-03,386.65
2018-05-04,386.33
2018-05-07,386.3
2018-05-08,385.53
2018-05-09,384.82
2018-05-10,385.81
2018-05-11,386.3
2018-05-14,386.29
2018-05-15,385.32
2018-05-16,385.2
2018-05-17,384.8
2018-05-18,384.55
2018-05-21,384.7
2018-05-22,385.17
2018-05-23,385.61
2018-05-24,386.1
2018-05-25,386.62
2018-05-28,386.8
2018-05-29,387.49
2018-05-30,386.92
2018-05-31,386.36
2018-06-01,385.66
2018-06-04,385.55
2018-06-05,385.54
2018-06-06,384.93
2018-06-07,384.46
2018-06-08,384.78
2018-06-11,384.33
2018-06-12,384.05
2018-06-13,384.06
2018-06-14,384.3
2018-06-15,384.44
2018-06-18,384.13
