DATE,BAMLHYH0A1BBTRIV
2011-08-01,292.38
2011-08-02,292.18
2011-08-03,291.74
2011-08-04,290.69
2011-08-05,288.7
2011-08-08,284.86
2011-08-09,282.88
2011-08-10,282.19
2011-08-11,279.89
2011-08-12,281.71
2011-08-15,283.09
2011-08-16,283.76
2011-08-17,284.42
2011-08-18,283.41
2011-08-19,283.03
2011-08-22,282.61
2011-08-23,281.01
2011-08-24,280.27
2011-08-25,281.01
2011-08-26,280.88
2011-08-29,281.5
2011-08-30,282.32
2011-08-31,283.7
2011-09-01,284.62
2011-09-02,284.92
2011-09-05,285.09
2011-09-06,283.34
2011-09-07,284.05
2011-09-08,284.57
2011-09-09,284.41
2011-09-12,282.96
2011-09-13,282.63
2011-09-14,282.98
2011-09-15,283.12
2011-09-16,283.65
2011-09-19,283.48
2011-09-20,283.65
2011-09-21,283.64
2011-09-22,281.38
2011-09-23,279.7
2011-09-26,278.91
2011-09-27,279.13
2011-09-28,278.37
2011-09-29,277.56
2011-09-30,275.65
2011-10-03,273.76
2011-10-04,269.97
2011-10-05,270.53
2011-10-06,272.78
2011-10-07,273.58
2011-10-10,273.75
2011-10-11,275.31
2011-10-12,277.54
2011-10-13,278.6
2011-10-14,279.53
2011-10-17,280.45
2011-10-18,280.79
2011-10-19,282.27
2011-10-20,282.72
2011-10-21,283.97
2011-10-24,285.36
2011-10-25,286.5
2011-10-26,286.48
2011-10-27,288.56
2011-10-28,289.33
2011-10-31,289.25
2011-11-01,287.55
2011-11-02,288.09
2011-11-03,288.66
2011-11-04,288.93
2011-11-07,288.9
2011-11-08,288.81
2011-11-09,287.64
2011-11-10,287.26
2011-11-11,287.32
2011-11-14,287.5
2011-11-15,286.87
2011-11-16,286.74
2011-11-17,286.4
2011-11-18,285.98
2011-11-21,284.95
2011-11-22,284.16
2011-11-23,283.45
2011-11-24,283.51
2011-11-25,283.1
2011-11-28,283.86
2011-11-29,283.52
2011-11-30,284.52
2011-12-01,285.17
2011-12-02,286.24
2011-12-05,287.34
2011-12-06,287.5
2011-12-07,287.95
2011-12-08,288.2
2011-12-09,287.93
2011-12-12,287.99
2011-12-13,288.32
2011-12-14,288.14
2011-12-15,288.1
2011-12-16,288.33
2011-12-19,288.6
2011-12-20,288.8
2011-12-21,289.02
2011-12-22,289.43
2011-12-23,289.46
2011-12-27,289.8
2011-12-28,290.33
2011-12-29,290.63
2011-12-30,290.9
2011-12-31,290.91
2012-01-03,291.67
2012-01-04,291.98
2012-01-05,292.21
2012-01-06,292.58
2012-01-09,292.83
2012-01-10,293.26
2012-01-11,293.41
2012-01-12,293.41
2012-01-13,293.26
2012-01-16,293.43
2012-01-17,293.49
2012-01-18,293.69
2012-01-19,294.41
2012-01-20,294.33
2012-01-23,295.06
2012-01-24,295.46
2012-01-25,296.14
2012-01-26,297.41
2012-01-27,297.68
2012-01-30,297.63
2012-01-31,298.01
2012-02-01,298.33
2012-02-02,298.65
2012-02-03,298.89
2012-02-06,299.38
2012-02-07,299.72
2012-02-08,300.26
2012-02-09,300.34
2012-02-10,300.02
2012-02-13,300.37
2012-02-14,300.64
2012-02-15,300.68
2012-02-16,300.27
2012-02-17,300.87
2012-02-20,301.04
2012-02-21,301.26
2012-02-22,301.77
2012-02-23,302.35
2012-02-24,303.04
2012-02-27,303.39
2012-02-28,303.84
2012-02-29,304.25
2012-03-01,304.42
2012-03-02,304.71
2012-03-05,304.16
2012-03-06,302.8
2012-03-07,303.03
2012-03-08,303.33
2012-03-09,303.49
2012-03-12,303.69
2012-03-13,303.7
2012-03-14,303.38
2012-03-15,302.93
2012-03-16,302.78
2012-03-19,302.72
2012-03-20,302.42
2012-03-21,302.8
2012-03-22,302.54
2012-03-23,302.63
2012-03-26,302.79
2012-03-27,303.11
2012-03-28,303.06
2012-03-29,302.82
2012-03-30,302.88
2012-03-31,302.88
2012-04-02,303.02
2012-04-03,302.9
2012-04-04,302.78
2012-04-05,302.73
2012-04-09,302.5
2012-04-10,302.14
2012-04-11,301.95
2012-04-12,302.35
2012-04-13,302.67
2012-04-16,302.92
2012-04-17,303.24
2012-04-18,303.36
2012-04-19,303.46
2012-04-20,303.58
2012-04-23,303.66
2012-04-24,304.24
2012-04-25,304.87
2012-04-26,305.14
2012-04-27,305.67
2012-04-30,306.19
2012-05-01,306.75
2012-05-02,306.95
2012-05-03,307.34
2012-05-04,307.74
2012-05-07,307.83
2012-05-08,307.87
2012-05-09,307.53
2012-05-10,307.75
2012-05-11,307.75
2012-05-14,307.32
2012-05-15,307.07
2012-05-16,306.32
2012-05-17,304.73
2012-05-18,303.89
2012-05-21,303.13
2012-05-22,303.67
2012-05-23,303.72
2012-05-24,303.6
2012-05-25,303.72
2012-05-28,303.89
2012-05-29,304.41
2012-05-30,304.31
2012-05-31,304.46
2012-06-01,303.49
2012-06-04,302.98
2012-06-05,302.31
2012-06-06,303.11
2012-06-07,304.2
2012-06-08,304.44
2012-06-11,305.02
2012-06-12,304.61
2012-06-13,305.02
2012-06-14,305.17
2012-06-15,305.67
2012-06-18,306.2
2012-06-19,307.28
2012-06-20,308.0
2012-06-21,308.53
2012-06-22,308.3
2012-06-25,308.31
2012-06-26,308.43
2012-06-27,308.9
2012-06-28,309.25
2012-06-29,309.95
2012-06-30,310.01
2012-07-02,310.68
2012-07-03,310.97
2012-07-04,311.02
2012-07-05,311.3
2012-07-06,311.58
2012-07-09,311.86
2012-07-10,312.32
2012-07-11,312.59
2012-07-12,312.54
2012-07-13,312.64
2012-07-16,313.01
2012-07-17,313.31
2012-07-18,313.9
2012-07-19,314.47
2012-07-20,314.68
2012-07-23,314.3
2012-07-24,314.43
2012-07-25,314.36
2012-07-26,314.65
2012-07-27,314.96
2012-07-30,315.8
2012-07-31,316.54
2012-08-01,316.91
2012-08-02,317.05
2012-08-03,317.37
2012-08-06,317.96
2012-08-07,318.33
2012-08-08,318.43
2012-08-09,318.44
2012-08-10,318.3
2012-08-13,318.4
2012-08-14,318.26
2012-08-15,317.99
2012-08-16,317.86
2012-08-17,318.02
2012-08-20,318.26
2012-08-21,318.56
2012-08-22,318.96
2012-08-23,319.24
2012-08-24,319.24
2012-08-27,319.53
2012-08-28,319.61
2012-08-29,319.67
2012-08-30,319.79
2012-08-31,320.03
2012-09-03,320.2
2012-09-04,320.37
2012-09-05,320.57
2012-09-06,320.97
2012-09-07,321.89
2012-09-10,322.34
2012-09-11,322.75
2012-09-12,323.51
2012-09-13,323.8
2012-09-14,324.88
2012-09-17,325.1
2012-09-18,325.42
2012-09-19,325.57
2012-09-20,325.28
2012-09-21,325.18
2012-09-24,324.89
2012-09-25,324.54
2012-09-26,323.19
2012-09-27,323.68
2012-09-28,323.79
2012-09-30,323.91
2012-10-01,324.29
2012-10-02,324.37
2012-10-03,324.52
2012-10-04,324.86
2012-10-05,325.16
2012-10-08,325.33
2012-10-09,325.39
2012-10-10,325.34
2012-10-11,325.73
2012-10-12,325.77
2012-10-15,326.2
2012-10-16,326.69
2012-10-17,327.25
2012-10-18,327.52
2012-10-19,327.43
2012-10-22,327.48
2012-10-23,326.93
2012-10-24,326.98
2012-10-25,327.04
2012-10-26,326.89
2012-10-29,326.86
2012-10-31,326.99
2012-11-01,327.29
2012-11-02,327.52
2012-11-05,327.69
2012-11-06,327.81
2012-11-07,327.76
2012-11-08,327.64
2012-11-09,326.96
2012-11-12,327.13
2012-11-13,326.71
2012-11-14,326.43
2012-11-15,325.34
2012-11-16,325.19
2012-11-19,325.85
2012-11-20,326.25
2012-11-21,326.5
2012-11-22,326.56
2012-11-23,326.66
2012-11-26,327.24
2012-11-27,327.68
2012-11-28,327.91
2012-11-29,328.56
2012-11-30,328.96
2012-12-03,329.35
2012-12-04,329.85
2012-12-05,330.55
2012-12-06,331.01
2012-12-07,331.56
2012-12-10,331.86
2012-12-11,332.26
2012-12-12,332.52
2012-12-13,332.58
2012-12-14,332.51
2012-12-17,332.51
2012-12-18,332.53
2012-12-19,332.74
2012-12-20,332.79
2012-12-21,332.42
2012-12-24,332.5
2012-12-26,332.62
2012-12-27,332.69
2012-12-28,332.68
2012-12-31,332.68
2013-01-02,333.78
2013-01-03,334.24
2013-01-04,334.45
2013-01-07,334.86
2013-01-08,335.16
2013-01-09,335.7
2013-01-10,335.88
2013-01-11,336.19
2013-01-14,336.29
2013-01-15,336.12
2013-01-16,336.25
2013-01-17,336.42
2013-01-18,336.67
2013-01-21,336.85
2013-01-22,337.02
2013-01-23,337.23
2013-01-24,337.41
2013-01-25,337.42
2013-01-28,337.29
2013-01-29,336.67
2013-01-30,336.21
2013-01-31,335.56
2013-02-01,335.57
2013-02-04,335.24
2013-02-05,335.02
2013-02-06,335.07
2013-02-07,334.82
2013-02-08,334.72
2013-02-11,334.9
2013-02-12,334.94
2013-02-13,335.28
2013-02-14,335.43
2013-02-15,335.49
2013-02-18,335.66
2013-02-19,335.63
2013-02-20,335.81
2013-02-21,335.55
2013-02-22,335.78
2013-02-25,336.34
2013-02-26,336.0
2013-02-27,336.32
2013-02-28,336.78
2013-03-01,336.87
2013-03-04,337.06
2013-03-05,337.4
2013-03-06,337.55
2013-03-07,337.74
2013-03-08,337.8
2013-03-11,337.97
2013-03-12,338.23
2013-03-13,338.29
2013-03-14,338.31
2013-03-15,338.51
2013-03-18,338.54
2013-03-19,338.71
2013-03-20,338.76
2013-03-21,338.79
2013-03-22,338.72
2013-03-25,338.89
2013-03-26,338.91
2013-03-27,338.88
2013-03-28,338.95
2013-03-31,339.06
2013-04-01,339.24
2013-04-02,339.33
2013-04-03,339.49
2013-04-04,339.62
2013-04-05,339.52
2013-04-08,339.75
2013-04-09,340.09
2013-04-10,340.68
2013-04-11,341.35
2013-04-12,341.65
2013-04-15,341.39
2013-04-16,341.46
2013-04-17,341.37
2013-04-18,341.47
2013-04-19,341.55
2013-04-22,341.95
2013-04-23,342.55
2013-04-24,343.13
2013-04-25,343.73
2013-04-26,344.26
2013-04-29,344.84
2013-04-30,345.51
2013-05-01,346.28
2013-05-02,346.73
2013-05-03,347.32
2013-05-06,347.65
2013-05-07,348.26
2013-05-08,348.44
2013-05-09,348.56
2013-05-10,347.97
2013-05-13,347.22
2013-05-14,346.87
2013-05-15,346.65
2013-05-16,346.67
2013-05-17,346.58
2013-05-20,346.8
2013-05-21,346.88
2013-05-22,346.76
2013-05-23,345.46
2013-05-24,345.28
2013-05-27,345.46
2013-05-28,345.11
2013-05-29,343.35
2013-05-30,343.27
2013-05-31,342.62
2013-06-03,341.4
2013-06-04,340.88
2013-06-05,338.72
2013-06-06,338.5
2013-06-07,340.05
2013-06-10,339.67
2013-06-11,337.47
2013-06-12,337.7
2013-06-13,337.11
2013-06-14,338.29
2013-06-17,338.93
2013-06-18,338.87
2013-06-19,338.71
2013-06-20,334.31
2013-06-21,333.44
2013-06-24,329.62
2013-06-25,329.22
2013-06-26,330.48
2013-06-27,332.1
2013-06-28,332.77
2013-06-30,332.88
2013-07-01,333.39
2013-07-02,333.8
2013-07-03,333.52
2013-07-04,333.58
2013-07-05,332.63
2013-07-08,332.62
2013-07-09,333.46
2013-07-10,333.77
2013-07-11,335.69
2013-07-12,336.6
2013-07-15,337.31
2013-07-16,338.14
2013-07-17,339.1
2013-07-18,340.24
2013-07-19,340.8
2013-07-22,341.22
2013-07-23,341.39
2013-07-24,340.28
2013-07-25,339.08
2013-07-26,338.9
2013-07-29,338.91
2013-07-30,338.98
2013-07-31,338.38
2013-08-01,338.21
2013-08-02,338.09
2013-08-05,338.04
2013-08-06,337.7
2013-08-07,337.36
2013-08-08,337.65
2013-08-09,337.64
2013-08-12,337.79
2013-08-13,337.43
2013-08-14,337.35
2013-08-15,336.43
2013-08-16,336.25
2013-08-19,335.58
2013-08-20,335.09
2013-08-21,334.71
2013-08-22,334.47
2013-08-23,334.84
2013-08-26,335.28
2013-08-27,335.36
2013-08-28,335.27
2013-08-29,335.56
2013-09-02,335.9
2013-09-03,336.04
2013-09-04,335.89
2013-09-05,335.26
2013-09-06,335.47
2013-09-09,335.88
2013-09-10,335.74
2013-09-11,336.05
2013-09-12,336.45
2013-09-13,336.67
2013-09-16,337.61
2013-09-17,337.76
2013-09-18,338.58
2013-09-19,340.22
2013-09-20,340.24
2013-09-23,340.03
2013-09-24,340.1
2013-09-25,340.0
2013-09-26,339.89
2013-09-27,339.7
2013-09-30,339.26
2013-10-01,339.58
2013-10-02,339.98
2013-10-03,340.58
2013-10-04,340.84
2013-10-07,341.21
2013-10-08,341.29
2013-10-09,341.3
2013-10-10,341.71
2013-10-11,341.99
2013-10-14,342.16
2013-10-15,342.52
2013-10-16,343.12
2013-10-17,344.28
2013-10-18,345.28
2013-10-21,345.8
2013-10-22,346.34
2013-10-23,346.57
2013-10-24,346.79
2013-10-25,346.93
2013-10-28,347.29
2013-10-29,347.47
2013-10-30,347.75
2013-10-31,347.77
2013-11-01,347.65
2013-11-04,347.63
2013-11-05,347.21
2013-11-06,347.19
2013-11-07,347.49
2013-11-08,346.06
2013-11-11,346.24
2013-11-12,345.79
2013-11-13,345.56
2013-11-14,346.17
2013-11-15,346.48
2013-11-18,347.07
2013-11-19,347.22
2013-11-20,347.19
2013-11-21,346.83
2013-11-22,347.28
2013-11-25,347.81
2013-11-26,348.2
2013-11-27,348.41
2013-11-28,348.47
2013-11-29,348.56
2013-11-30,348.62
2013-12-02,348.66
2013-12-03,348.68
2013-12-04,348.36
2013-12-05,348.3
2013-12-06,348.46
2013-12-09,348.93
2013-12-10,349.33
2013-12-11,349.3
2013-12-12,349.02
2013-12-13,348.89
2013-12-16,349.08
2013-12-17,349.05
2013-12-18,348.98
2013-12-19,349.11
2013-12-20,349.33
2013-12-23,349.54
2013-12-24,349.47
2013-12-26,349.51
2013-12-27,349.5
2013-12-30,349.81
2013-12-31,349.96
2014-01-02,350.33
2014-01-03,350.49
2014-01-06,351.0
2014-01-07,351.5
2014-01-08,351.49
2014-01-09,351.62
2014-01-10,352.12
2014-01-13,352.54
2014-01-14,352.61
2014-01-15,352.88
2014-01-16,353.12
2014-01-17,353.32
2014-01-20,353.49
2014-01-21,353.64
2014-01-22,353.68
2014-01-23,353.51
2014-01-24,352.42
2014-01-27,352.18
2014-01-28,352.38
2014-01-29,352.33
2014-01-30,352.51
2014-01-31,352.41
2014-02-03,352.5
2014-02-04,352.18
2014-02-05,352.29
2014-02-06,352.89
2014-02-07,353.55
2014-02-10,354.1
2014-02-11,354.65
2014-02-12,355.06
2014-02-13,355.23
2014-02-14,355.53
2014-02-17,355.7
2014-02-18,356.39
2014-02-19,356.93
2014-02-20,357.12
2014-02-21,357.62
2014-02-24,358.3
2014-02-25,359.02
2014-02-26,359.48
2014-02-27,359.86
2014-02-28,360.38
2014-03-03,360.33
2014-03-04,360.56
2014-03-05,360.65
2014-03-06,360.53
2014-03-07,359.76
2014-03-10,359.52
2014-03-11,359.63
2014-03-12,359.44
2014-03-13,359.6
2014-03-14,359.1
2014-03-17,359.35
2014-03-18,359.98
2014-03-19,360.22
2014-03-20,359.65
2014-03-21,360.04
2014-03-24,360.24
2014-03-25,360.32
2014-03-26,360.63
2014-03-27,360.59
2014-03-28,360.63
2014-03-31,360.97
2014-04-01,361.15
2014-04-02,361.17
2014-04-03,361.3
2014-04-04,361.76
2014-04-07,361.86
2014-04-08,361.97
2014-04-09,362.27
2014-04-10,362.7
2014-04-11,362.34
2014-04-14,362.6
2014-04-15,362.71
2014-04-16,362.8
2014-04-17,362.69
2014-04-21,362.87
2014-04-22,363.03
2014-04-23,363.25
2014-04-24,363.44
2014-04-25,363.42
2014-04-28,363.58
2014-04-29,363.7
2014-04-30,364.01
2014-05-01,364.24
2014-05-02,364.44
2014-05-05,364.64
2014-05-06,364.89
2014-05-07,365.15
2014-05-08,365.53
2014-05-09,365.62
2014-05-12,365.94
2014-05-13,366.28
2014-05-14,366.6
2014-05-15,366.63
2014-05-16,366.64
2014-05-19,366.84
2014-05-20,367.03
2014-05-21,366.85
2014-05-22,366.74
2014-05-23,366.8
2014-05-26,366.98
2014-05-27,367.22
2014-05-28,367.56
2014-05-29,367.75
2014-05-30,367.99
2014-05-31,368.0
2014-06-02,368.12
2014-06-03,367.97
2014-06-04,367.88
2014-06-05,368.18
2014-06-06,368.74
2014-06-09,369.3
2014-06-10,369.47
2014-06-11,369.48
2014-06-12,369.67
2014-06-13,369.64
2014-06-16,369.91
2014-06-17,369.93
2014-06-18,370.05
2014-06-19,370.55
2014-06-20,370.85
2014-06-23,371.1
2014-06-24,371.15
2014-06-25,371.0
2014-06-26,370.99
2014-06-27,370.9
2014-06-30,370.93
2014-07-01,370.96
2014-07-02,370.9
2014-07-03,370.85
2014-07-04,370.91
2014-07-07,371.13
2014-07-08,371.07
2014-07-09,370.92
2014-07-10,370.21
2014-07-11,370.33
2014-07-14,370.48
2014-07-15,370.1
2014-07-16,369.87
2014-07-17,369.27
2014-07-18,368.63
2014-07-21,368.48
2014-07-22,368.99
2014-07-23,369.34
2014-07-24,369.45
2014-07-25,369.32
2014-07-28,369.25
2014-07-29,369.09
2014-07-30,368.44
2014-07-31,366.28
2014-08-01,364.32
2014-08-04,364.75
2014-08-05,365.71
2014-08-06,365.34
2014-08-07,366.15
2014-08-08,366.12
2014-08-11,367.43
2014-08-12,368.12
2014-08-13,369.15
2014-08-14,370.11
2014-08-15,370.61
2014-08-18,371.23
2014-08-19,371.77
2014-08-20,372.08
2014-08-21,372.25
2014-08-22,372.31
2014-08-25,372.61
2014-08-26,372.81
2014-08-27,372.97
2014-08-28,372.98
2014-08-29,373.05
2014-08-31,373.11
2014-09-01,373.17
2014-09-02,372.89
2014-09-03,372.55
2014-09-04,372.02
2014-09-05,371.34
2014-09-08,371.27
2014-09-09,370.81
2014-09-10,369.63
2014-09-11,369.16
2014-09-12,368.83
2014-09-15,368.59
2014-09-16,368.28
2014-09-17,368.75
2014-09-18,369.45
2014-09-19,369.78
2014-09-22,369.7
2014-09-23,368.94
2014-09-24,368.01
2014-09-25,366.77
2014-09-26,365.38
2014-09-29,364.54
2014-09-30,365.9
2014-10-01,366.6
2014-10-02,366.85
2014-10-03,368.03
2014-10-06,369.17
2014-10-07,368.75
2014-10-08,368.07
2014-10-09,367.84
2014-10-10,366.55
2014-10-13,366.73
2014-10-14,365.98
2014-10-15,364.62
2014-10-16,365.31
2014-10-17,368.68
2014-10-20,369.27
2014-10-21,371.27
2014-10-22,371.78
2014-10-23,372.05
2014-10-24,372.27
2014-10-27,372.33
2014-10-28,372.56
2014-10-29,372.63
2014-10-30,372.56
2014-10-31,373.06
2014-11-03,373.22
2014-11-04,372.59
2014-11-05,372.82
2014-11-06,372.67
2014-11-07,372.86
2014-11-10,372.93
2014-11-11,372.99
2014-11-12,372.91
2014-11-13,372.67
2014-11-14,372.13
2014-11-17,371.46
2014-11-18,370.67
2014-11-19,369.9
2014-11-20,369.66
2014-11-21,370.79
2014-11-24,371.15
2014-11-25,371.55
2014-11-26,371.7
2014-11-27,371.76
2014-11-28,370.99
2014-11-30,371.1
2014-12-01,369.26
2014-12-02,368.6
2014-12-03,368.78
2014-12-04,369.03
2014-12-05,368.83
2014-12-08,368.16
2014-12-09,366.58
2014-12-10,365.46
2014-12-11,364.6
2014-12-12,362.95
2014-12-15,361.6
2014-12-16,359.62
2014-12-17,361.85
2014-12-18,365.38
2014-12-19,366.55
2014-12-22,367.51
2014-12-23,367.88
2014-12-24,367.98
2014-12-26,368.13
2014-12-29,368.5
2014-12-30,368.66
2014-12-31,368.64
2015-01-02,368.76
2015-01-05,368.08
2015-01-06,367.03
2015-01-07,368.01
2015-01-08,369.18
2015-01-09,369.63
2015-01-12,369.59
2015-01-13,369.79
2015-01-14,369.02
2015-01-15,369.43
2015-01-19,369.47
2015-01-20,369.74
2015-01-21,369.73
2015-01-22,370.53
2015-01-23,371.27
2015-01-26,371.83
2015-01-27,371.86
2015-01-28,372.8
2015-01-29,372.9
2015-01-30,373.2
2015-01-31,373.2
2015-02-02,373.53
2015-02-03,374.26
2015-02-04,374.8
2015-02-05,375.51
2015-02-06,376.21
2015-02-09,376.09
2015-02-10,376.09
2015-02-11,376.04
2015-02-12,376.33
2015-02-13,376.47
2015-02-16,376.64
2015-02-17,376.8
2015-02-18,377.29
2015-02-19,377.36
2015-02-20,377.66
2015-02-23,378.15
2015-02-24,378.85
2015-02-25,379.34
2015-02-26,379.9
2015-02-27,380.12
2015-02-28,380.29
2015-03-02,380.25
2015-03-03,379.76
2015-03-04,379.3
2015-03-05,379.51
2015-03-06,378.25
2015-03-09,377.94
2015-03-10,376.8
2015-03-11,377.38
2015-03-12,377.68
2015-03-13,376.53
2015-03-16,376.22
2015-03-17,375.58
2015-03-18,375.64
2015-03-19,376.7
2015-03-20,377.1
2015-03-23,377.42
2015-03-24,377.93
2015-03-25,378.1
2015-03-26,377.52
2015-03-27,377.87
2015-03-30,378.32
2015-03-31,378.47
2015-04-01,378.65
2015-04-02,378.92
2015-04-06,379.62
2015-04-07,380.64
2015-04-08,381.4
2015-04-09,381.29
2015-04-10,381.52
2015-04-13,381.97
2015-04-14,381.9
2015-04-15,382.49
2015-04-16,382.62
2015-04-17,382.26
2015-04-20,382.5
2015-04-21,382.63
2015-04-22,382.59
2015-04-23,382.59
2015-04-24,382.87
2015-04-27,383.02
2015-04-28,382.81
2015-04-29,382.08
2015-04-30,381.85
2015-05-01,381.85
2015-05-04,382.13
2015-05-05,381.86
2015-05-06,381.05
2015-05-07,380.72
2015-05-08,381.67
2015-05-11,381.4
2015-05-12,380.25
2015-05-13,380.79
2015-05-14,381.03
2015-05-15,381.69
2015-05-18,381.5
2015-05-19,381.34
2015-05-20,381.33
2015-05-21,381.8
2015-05-22,381.84
2015-05-26,382.24
2015-05-27,382.54
2015-05-28,382.68
2015-05-29,382.86
2015-05-31,382.92
2015-06-01,382.73
2015-06-02,382.35
2015-06-03,381.57
2015-06-04,381.0
2015-06-05,379.73
2015-06-08,379.45
2015-06-09,378.48
2015-06-10,378.58
2015-06-11,379.21
2015-06-12,378.92
2015-06-15,378.17
2015-06-16,377.88
2015-06-17,378.38
2015-06-18,378.72
2015-06-19,379.35
2015-06-22,379.74
2015-06-23,379.49
2015-06-24,379.35
2015-06-25,379.01
2015-06-26,378.28
2015-06-29,377.04
2015-06-30,377.13
2015-07-01,377.73
2015-07-02,377.91
2015-07-03,377.97
2015-07-06,377.32
2015-07-07,376.92
2015-07-08,376.73
2015-07-09,377.04
2015-07-10,377.35
2015-07-13,378.02
2015-07-14,378.17
2015-07-15,378.64
2015-07-16,378.7
2015-07-17,377.97
2015-07-20,377.68
2015-07-21,377.01
2015-07-22,375.88
2015-07-23,375.95
2015-07-24,375.66
2015-07-27,374.58
2015-07-28,375.07
2015-07-29,376.28
2015-07-30,377.18
2015-07-31,377.47
2015-08-03,377.46
2015-08-04,377.28
2015-08-05,377.26
2015-08-06,376.27
2015-08-07,375.3
2015-08-10,375.07
2015-08-11,373.92
2015-08-12,372.92
2015-08-13,373.6
2015-08-14,373.62
2015-08-17,373.71
2015-08-18,373.47
2015-08-19,372.72
2015-08-20,372.21
2015-08-21,371.32
2015-08-24,368.92
2015-08-25,370.51
2015-08-26,370.16
2015-08-27,371.72
2015-08-28,372.43
2015-08-31,372.74
2015-09-01,372.39
2015-09-02,372.69
2015-09-03,373.66
2015-09-04,373.67
2015-09-07,373.85
2015-09-08,374.55
2015-09-09,375.34
2015-09-10,375.28
2015-09-11,375.3
2015-09-14,375.06
2015-09-15,374.78
2015-09-16,373.94
2015-09-17,374.04
2015-09-18,373.77
2015-09-21,373.52
2015-09-22,371.76
2015-09-23,371.58
2015-09-24,369.63
2015-09-25,368.94
2015-09-28,365.34
2015-09-29,364.09
2015-09-30,365.21
2015-10-01,364.36
2015-10-02,363.56
2015-10-05,365.94
2015-10-06,367.71
2015-10-07,370.51
2015-10-08,371.07
2015-10-09,372.9
2015-10-12,373.08
2015-10-13,372.71
2015-10-14,372.43
2015-10-15,372.61
2015-10-16,373.55
2015-10-19,374.19
2015-10-20,375.16
2015-10-21,376.02
2015-10-22,376.26
2015-10-23,377.34
2015-10-26,377.59
2015-10-27,377.09
2015-10-28,377.16
2015-10-29,377.07
2015-10-30,377.39
2015-10-31,377.4
2015-11-02,378.07
2015-11-03,378.61
2015-11-04,378.65
2015-11-05,377.92
2015-11-06,376.33
2015-11-09,374.98
2015-11-10,374.17
2015-11-11,374.23
2015-11-12,372.69
2015-11-13,371.8
2015-11-16,371.42
2015-11-17,372.76
2015-11-18,372.47
2015-11-19,371.64
2015-11-20,371.07
2015-11-23,370.98
2015-11-24,370.53
2015-11-25,371.1
2015-11-26,371.16
2015-11-27,371.23
2015-11-30,371.81
2015-12-01,372.75
2015-12-02,373.37
2015-12-03,372.13
2015-12-04,371.44
2015-12-07,370.06
2015-12-08,367.91
2015-12-09,367.92
2015-12-10,367.69
2015-12-11,364.36
2015-12-14,360.06
2015-12-15,362.73
2015-12-16,363.56
2015-12-17,363.6
2015-12-18,361.32
2015-12-21,361.08
2015-12-22,361.88
2015-12-23,363.03
2015-12-24,363.34
2015-12-28,363.63
2015-12-29,364.41
2015-12-30,364.52
2015-12-31,364.81
2016-01-04,363.82
2016-01-05,364.88
2016-01-06,364.87
2016-01-07,363.72
2016-01-08,363.94
2016-01-11,363.25
2016-01-12,362.94
2016-01-13,361.85
2016-01-14,360.04
2016-01-15,356.83
2016-01-18,357.01
2016-01-19,357.26
2016-01-20,353.17
2016-01-21,354.89
2016-01-22,357.95
2016-01-25,358.59
2016-01-26,359.01
2016-01-27,359.62
2016-01-28,360.62
2016-01-29,361.87
2016-01-31,361.93
2016-02-01,361.23
2016-02-02,359.62
2016-02-03,359.14
2016-02-04,359.95
2016-02-05,359.26
2016-02-08,355.57
2016-02-09,353.93
2016-02-10,354.92
2016-02-11,351.48
2016-02-12,353.26
2016-02-15,353.45
2016-02-16,355.28
2016-02-17,358.17
2016-02-18,359.97
2016-02-19,359.16
2016-02-22,361.16
2016-02-23,361.48
2016-02-24,360.76
2016-02-25,362.57
2016-02-26,364.53
2016-02-29,366.27
2016-03-01,369.47
2016-03-02,371.21
2016-03-03,372.0
2016-03-04,374.04
2016-03-07,374.77
2016-03-08,373.96
2016-03-09,372.86
2016-03-10,373.91
2016-03-11,376.55
2016-03-14,377.31
2016-03-15,376.52
2016-03-16,376.23
2016-03-17,378.56
2016-03-18,380.39
2016-03-21,380.46
2016-03-22,379.86
2016-03-23,379.31
2016-03-24,377.15
2016-03-28,376.94
2016-03-29,376.05
2016-03-30,377.48
2016-03-31,378.33
2016-04-01,378.14
2016-04-04,378.69
2016-04-05,377.69
2016-04-06,378.72
2016-04-07,378.34
2016-04-08,379.29
2016-04-11,380.05
2016-04-12,381.08
2016-04-13,383.26
2016-04-14,383.82
2016-04-15,383.93
2016-04-18,384.12
2016-04-19,386.17
2016-04-20,387.56
2016-04-21,387.6
2016-04-22,387.56
2016-04-25,387.12
2016-04-26,387.6
2016-04-27,388.33
2016-04-28,389.6
2016-04-29,389.15
2016-04-30,389.21
2016-05-02,389.37
2016-05-03,388.16
2016-05-04,387.3
2016-05-05,386.89
2016-05-06,385.91
2016-05-09,385.8
2016-05-10,386.66
2016-05-11,387.61
2016-05-12,387.74
2016-05-13,387.41
2016-05-16,388.14
2016-05-17,388.58
2016-05-18,388.16
2016-05-19,386.51
2016-05-20,387.52
2016-05-23,387.76
2016-05-24,388.58
2016-05-25,389.41
2016-05-26,389.68
2016-05-27,389.71
2016-05-30,389.9
2016-05-31,390.0
2016-06-01,389.17
2016-06-02,389.47
2016-06-03,390.08
2016-06-06,391.39
2016-06-07,392.48
2016-06-08,393.7
2016-06-09,393.43
2016-06-10,392.36
2016-06-13,391.72
2016-06-14,389.75
2016-06-15,390.53
