DATE,BAMLHYH0A2BTRIV
2011-08-02,235.98
2011-08-03,235.27
2011-08-04,233.75
2011-08-05,232.32
2011-08-08,228.34
2011-08-09,226.3
2011-08-10,225.6
2011-08-11,224.21
2011-08-12,225.57
2011-08-15,227.08
2011-08-16,227.67
2011-08-17,228.27
2011-08-18,227.26
2011-08-19,226.64
2011-08-22,226.6
2011-08-23,225.34
2011-08-24,224.84
2011-08-25,225.18
2011-08-26,224.74
2011-08-29,225.37
2011-08-30,225.95
2011-08-31,227.42
2011-09-01,228.14
2011-09-02,228.06
2011-09-05,228.23
2011-09-06,226.56
2011-09-07,227.35
2011-09-08,227.84
2011-09-09,227.54
2011-09-12,226.37
2011-09-13,226.28
2011-09-14,226.56
2011-09-15,226.9
2011-09-16,227.17
2011-09-19,226.86
2011-09-20,226.99
2011-09-21,226.82
2011-09-22,224.73
2011-09-23,223.66
2011-09-26,223.35
2011-09-27,223.38
2011-09-28,222.74
2011-09-29,221.69
2011-09-30,220.07
2011-10-03,218.33
2011-10-04,215.05
2011-10-05,215.21
2011-10-06,217.09
2011-10-07,218.2
2011-10-10,218.36
2011-10-11,219.93
2011-10-12,222.09
2011-10-13,222.78
2011-10-14,223.66
2011-10-17,224.22
2011-10-18,224.43
2011-10-19,225.92
2011-10-20,226.49
2011-10-21,227.97
2011-10-24,229.12
2011-10-25,230.04
2011-10-26,230.5
2011-10-27,232.36
2011-10-28,233.06
2011-10-31,232.83
2011-11-01,230.93
2011-11-02,231.52
2011-11-03,232.24
2011-11-04,232.42
2011-11-07,232.45
2011-11-08,232.54
2011-11-09,231.16
2011-11-10,230.99
2011-11-11,231.05
2011-11-14,231.14
2011-11-15,230.68
2011-11-16,230.37
2011-11-17,229.91
2011-11-18,229.57
2011-11-21,228.31
2011-11-22,227.46
2011-11-23,226.56
2011-11-24,226.61
2011-11-25,226.51
2011-11-28,227.17
2011-11-29,227.08
2011-11-30,228.19
2011-12-01,229.0
2011-12-02,229.89
2011-12-05,230.87
2011-12-06,231.21
2011-12-07,231.54
2011-12-08,231.62
2011-12-09,231.5
2011-12-12,231.27
2011-12-13,231.32
2011-12-14,231.03
2011-12-15,230.97
2011-12-16,231.13
2011-12-19,231.49
2011-12-20,231.97
2011-12-21,232.29
2011-12-22,232.65
2011-12-23,232.94
2011-12-27,233.17
2011-12-28,233.45
2011-12-29,233.76
2011-12-30,233.94
2011-12-31,233.94
2012-01-03,234.98
2012-01-04,235.38
2012-01-05,235.45
2012-01-06,235.8
2012-01-09,236.08
2012-01-10,236.53
2012-01-11,236.6
2012-01-12,236.71
2012-01-13,236.46
2012-01-16,236.65
2012-01-17,236.83
2012-01-18,237.0
2012-01-19,237.75
2012-01-20,238.09
2012-01-23,238.59
2012-01-24,238.68
2012-01-25,239.18
2012-01-26,240.07
2012-01-27,240.33
2012-01-30,240.06
2012-01-31,240.25
2012-02-01,240.6
2012-02-02,240.53
2012-02-03,241.08
2012-02-06,241.32
2012-02-07,241.57
2012-02-08,241.98
2012-02-09,242.16
2012-02-10,241.76
2012-02-13,242.23
2012-02-14,242.23
2012-02-15,242.28
2012-02-16,242.07
2012-02-17,242.46
2012-02-20,242.63
2012-02-21,242.92
2012-02-22,243.13
2012-02-23,243.53
2012-02-24,244.18
2012-02-27,244.44
2012-02-28,244.72
2012-02-29,245.09
2012-03-01,245.17
2012-03-02,245.21
2012-03-05,244.89
2012-03-06,243.47
2012-03-07,243.71
2012-03-08,244.04
2012-03-09,244.34
2012-03-12,244.56
2012-03-13,244.89
2012-03-14,245.12
2012-03-15,244.79
2012-03-16,244.82
2012-03-19,245.05
2012-03-20,244.89
2012-03-21,244.95
2012-03-22,244.72
2012-03-23,244.66
2012-03-26,244.91
2012-03-27,245.09
2012-03-28,245.09
2012-03-29,244.83
2012-03-30,245.06
2012-03-31,245.06
2012-04-02,245.26
2012-04-03,245.51
2012-04-04,245.31
2012-04-05,245.21
2012-04-09,244.51
2012-04-10,244.19
2012-04-11,244.07
2012-04-12,244.51
2012-04-13,244.66
2012-04-16,244.76
2012-04-17,245.16
2012-04-18,245.32
2012-04-19,245.51
2012-04-20,245.69
2012-04-23,245.57
2012-04-24,245.86
2012-04-25,246.46
2012-04-26,246.63
2012-04-27,247.1
2012-04-30,247.48
2012-05-01,248.07
2012-05-02,248.25
2012-05-03,248.62
2012-05-04,248.79
2012-05-07,248.83
2012-05-08,248.82
2012-05-09,248.51
2012-05-10,248.72
2012-05-11,248.69
2012-05-14,248.25
2012-05-15,247.96
2012-05-16,247.34
2012-05-17,245.68
2012-05-18,244.95
2012-05-21,244.12
2012-05-22,244.59
2012-05-23,243.78
2012-05-24,243.88
2012-05-25,243.99
2012-05-28,244.15
2012-05-29,244.57
2012-05-30,244.21
2012-05-31,243.95
2012-06-01,242.71
2012-06-04,242.32
2012-06-05,241.7
2012-06-06,242.76
2012-06-07,243.8
2012-06-08,243.98
2012-06-11,244.48
2012-06-12,244.16
2012-06-13,244.41
2012-06-14,244.61
2012-06-15,244.96
2012-06-18,245.33
2012-06-19,246.43
2012-06-20,247.18
2012-06-21,247.52
2012-06-22,247.43
2012-06-25,247.21
2012-06-26,247.35
2012-06-27,247.67
2012-06-28,247.91
2012-06-29,248.9
2012-06-30,248.96
2012-07-02,249.44
2012-07-03,249.86
2012-07-04,249.91
2012-07-05,250.11
2012-07-06,250.26
2012-07-09,250.47
2012-07-10,250.81
2012-07-11,251.05
2012-07-12,250.68
2012-07-13,250.64
2012-07-16,250.81
2012-07-17,251.02
2012-07-18,251.46
2012-07-19,251.98
2012-07-20,252.0
2012-07-23,251.61
2012-07-24,251.63
2012-07-25,251.55
2012-07-26,251.96
2012-07-27,252.43
2012-07-30,253.08
2012-07-31,253.62
2012-08-01,253.89
2012-08-02,253.86
2012-08-03,254.26
2012-08-06,254.71
2012-08-07,255.07
2012-08-08,255.09
2012-08-09,255.05
2012-08-10,254.8
2012-08-13,254.96
2012-08-14,254.89
2012-08-15,254.69
2012-08-16,254.67
2012-08-17,254.8
2012-08-20,255.11
2012-08-21,255.47
2012-08-22,255.66
2012-08-23,255.77
2012-08-24,255.84
2012-08-27,256.1
2012-08-28,256.2
2012-08-29,256.38
2012-08-30,256.45
2012-08-31,256.54
2012-09-03,256.71
2012-09-04,256.78
2012-09-05,257.0
2012-09-06,257.58
2012-09-07,258.5
2012-09-10,259.02
2012-09-11,259.51
2012-09-12,260.45
2012-09-13,260.85
2012-09-14,261.82
2012-09-17,262.01
2012-09-18,262.12
2012-09-19,262.09
2012-09-20,261.83
2012-09-21,261.7
2012-09-24,261.33
2012-09-25,261.0
2012-09-26,259.42
2012-09-27,259.86
2012-09-28,259.9
2012-09-30,260.01
2012-10-01,260.35
2012-10-02,260.42
2012-10-03,260.56
2012-10-04,260.94
2012-10-05,261.27
2012-10-08,261.43
2012-10-09,261.24
2012-10-10,260.98
2012-10-11,261.75
2012-10-12,261.79
2012-10-15,262.42
2012-10-16,262.88
2012-10-17,263.41
2012-10-18,263.57
2012-10-19,263.38
2012-10-22,263.46
2012-10-23,262.7
2012-10-24,262.83
2012-10-25,262.95
2012-10-26,262.59
2012-10-29,262.39
2012-10-31,262.45
2012-11-01,262.82
2012-11-02,263.16
2012-11-05,263.31
2012-11-06,263.57
2012-11-07,263.31
2012-11-08,263.16
2012-11-09,262.43
2012-11-12,262.6
2012-11-13,262.19
2012-11-14,261.89
2012-11-15,260.79
2012-11-16,260.54
2012-11-19,261.42
2012-11-20,261.84
2012-11-21,262.18
2012-11-22,262.24
2012-11-23,262.43
2012-11-26,262.88
2012-11-27,263.4
2012-11-28,263.59
2012-11-29,264.31
2012-11-30,264.81
2012-12-03,265.32
2012-12-04,265.64
2012-12-05,266.62
2012-12-06,266.89
2012-12-07,267.16
2012-12-10,267.5
2012-12-11,268.04
2012-12-12,268.42
2012-12-13,268.49
2012-12-14,268.44
2012-12-17,268.53
2012-12-18,268.78
2012-12-19,269.03
2012-12-20,269.14
2012-12-21,268.87
2012-12-24,268.98
2012-12-26,269.13
2012-12-27,269.09
2012-12-28,268.99
2012-12-31,269.07
2013-01-02,270.17
2013-01-03,270.82
2013-01-04,270.98
2013-01-07,271.47
2013-01-08,271.7
2013-01-09,272.06
2013-01-10,272.36
2013-01-11,272.57
2013-01-14,272.74
2013-01-15,272.53
2013-01-16,272.59
2013-01-17,272.95
2013-01-18,273.12
2013-01-21,273.29
2013-01-22,273.46
2013-01-23,273.81
2013-01-24,274.02
2013-01-25,274.27
2013-01-28,274.32
2013-01-29,273.79
2013-01-30,273.15
2013-01-31,272.37
2013-02-01,272.58
2013-02-04,272.19
2013-02-05,271.82
2013-02-06,271.8
2013-02-07,271.53
2013-02-08,271.55
2013-02-11,271.64
2013-02-12,271.7
2013-02-13,272.13
2013-02-14,272.31
2013-02-15,272.49
2013-02-18,272.66
2013-02-19,272.81
2013-02-20,272.93
2013-02-21,272.62
2013-02-22,272.8
2013-02-25,273.25
2013-02-26,273.08
2013-02-27,273.43
2013-02-28,273.81
2013-03-01,273.82
2013-03-04,274.08
2013-03-05,274.49
2013-03-06,274.8
2013-03-07,275.08
2013-03-08,275.18
2013-03-11,275.36
2013-03-12,275.56
2013-03-13,275.68
2013-03-14,275.96
2013-03-15,276.22
2013-03-18,276.16
2013-03-19,276.25
2013-03-20,276.37
2013-03-21,276.42
2013-03-22,276.45
2013-03-25,276.65
2013-03-26,276.65
2013-03-27,276.58
2013-03-28,276.67
2013-03-31,276.8
2013-04-01,276.91
2013-04-02,277.16
2013-04-03,277.21
2013-04-04,277.24
2013-04-05,277.08
2013-04-08,277.32
2013-04-09,277.54
2013-04-10,278.08
2013-04-11,278.62
2013-04-12,278.79
2013-04-15,278.36
2013-04-16,278.42
2013-04-17,278.18
2013-04-18,278.25
2013-04-19,278.39
2013-04-22,278.73
2013-04-23,279.24
2013-04-24,279.64
2013-04-25,280.13
2013-04-26,280.37
2013-04-29,281.02
2013-04-30,281.49
2013-05-01,282.13
2013-05-02,282.69
2013-05-03,283.24
2013-05-06,283.49
2013-05-07,283.97
2013-05-08,284.15
2013-05-09,284.22
2013-05-10,283.89
2013-05-13,283.15
2013-05-14,282.98
2013-05-15,282.83
2013-05-16,282.8
2013-05-17,282.82
2013-05-20,283.11
2013-05-21,283.11
2013-05-22,283.15
2013-05-23,282.18
2013-05-24,281.96
2013-05-27,282.13
2013-05-28,281.97
2013-05-29,280.54
2013-05-30,280.49
2013-05-31,279.9
2013-06-03,278.89
2013-06-04,278.54
2013-06-05,276.59
2013-06-06,276.36
2013-06-07,277.81
2013-06-10,277.8
2013-06-11,275.9
2013-06-12,276.26
2013-06-13,275.76
2013-06-14,276.65
2013-06-17,277.3
2013-06-18,277.4
2013-06-19,277.36
2013-06-20,273.99
2013-06-21,273.42
2013-06-24,270.79
2013-06-25,270.31
2013-06-26,271.21
2013-06-27,272.47
2013-06-28,272.97
2013-06-30,273.09
2013-07-01,273.4
2013-07-02,273.58
2013-07-03,273.41
2013-07-04,273.47
2013-07-05,272.92
2013-07-08,272.7
2013-07-09,273.42
2013-07-10,273.93
2013-07-11,275.59
2013-07-12,276.31
2013-07-15,277.01
2013-07-16,277.75
2013-07-17,278.43
2013-07-18,279.48
2013-07-19,279.89
2013-07-22,280.35
2013-07-23,280.53
2013-07-24,279.64
2013-07-25,278.56
2013-07-26,278.38
2013-07-29,278.47
2013-07-30,278.51
2013-07-31,278.3
2013-08-01,278.24
2013-08-02,277.82
2013-08-05,277.8
2013-08-06,277.52
2013-08-07,277.24
2013-08-08,277.48
2013-08-09,277.53
2013-08-12,277.56
2013-08-13,277.42
2013-08-14,277.41
2013-08-15,276.78
2013-08-16,276.69
2013-08-19,276.3
2013-08-20,275.96
2013-08-21,275.81
2013-08-22,275.6
2013-08-23,275.85
2013-08-26,276.11
2013-08-27,276.09
2013-08-28,276.1
2013-08-29,276.31
2013-09-02,276.68
2013-09-03,277.03
2013-09-04,276.91
2013-09-05,276.51
2013-09-06,276.64
2013-09-09,276.96
2013-09-10,277.07
2013-09-11,277.27
2013-09-12,277.73
2013-09-13,277.92
2013-09-16,278.78
2013-09-17,278.76
2013-09-18,279.22
2013-09-19,280.52
2013-09-20,280.5
2013-09-23,280.31
2013-09-24,280.27
2013-09-25,280.1
2013-09-26,280.02
2013-09-27,279.63
2013-09-30,279.22
2013-10-01,279.46
2013-10-02,279.7
2013-10-03,280.12
2013-10-04,280.5
2013-10-07,280.73
2013-10-08,280.86
2013-10-09,280.87
2013-10-10,281.38
2013-10-11,281.56
2013-10-14,281.73
2013-10-15,282.04
2013-10-16,282.39
2013-10-17,283.29
2013-10-18,283.97
2013-10-21,284.61
2013-10-22,284.95
2013-10-23,285.12
2013-10-24,285.44
2013-10-25,285.51
2013-10-28,285.78
2013-10-29,285.88
2013-10-30,286.17
2013-10-31,286.2
2013-11-01,286.2
2013-11-04,286.18
2013-11-05,285.99
2013-11-06,286.16
2013-11-07,286.41
2013-11-08,285.47
2013-11-11,285.64
2013-11-12,285.35
2013-11-13,285.08
2013-11-14,285.57
2013-11-15,285.8
2013-11-18,286.39
2013-11-19,286.55
2013-11-20,286.65
2013-11-21,286.38
2013-11-22,286.62
2013-11-25,287.11
2013-11-26,287.28
2013-11-27,287.44
2013-11-28,287.5
2013-11-29,287.56
2013-11-30,287.61
2013-12-02,287.65
2013-12-03,287.67
2013-12-04,287.53
2013-12-05,287.56
2013-12-06,287.69
2013-12-09,287.97
2013-12-10,288.16
2013-12-11,288.31
2013-12-12,288.14
2013-12-13,288.01
2013-12-16,288.24
2013-12-17,288.16
2013-12-18,288.15
2013-12-19,288.31
2013-12-20,288.46
2013-12-23,288.74
2013-12-24,288.82
2013-12-26,288.86
2013-12-27,288.84
2013-12-30,289.06
2013-12-31,289.16
2014-01-02,289.5
2014-01-03,289.63
2014-01-06,290.03
2014-01-07,290.52
2014-01-08,290.63
2014-01-09,290.66
2014-01-10,290.96
2014-01-13,291.24
2014-01-14,291.43
2014-01-15,291.74
2014-01-16,291.94
2014-01-17,292.13
2014-01-20,292.3
2014-01-21,292.44
2014-01-22,292.54
2014-01-23,292.3
2014-01-24,291.39
2014-01-27,291.17
2014-01-28,291.28
2014-01-29,291.13
2014-01-30,291.37
2014-01-31,291.23
2014-02-03,291.17
2014-02-04,290.82
2014-02-05,290.9
2014-02-06,291.3
2014-02-07,291.76
2014-02-10,292.16
2014-02-11,292.76
2014-02-12,293.13
2014-02-13,293.2
2014-02-14,293.35
2014-02-17,293.52
2014-02-18,293.88
2014-02-19,294.28
2014-02-20,294.46
2014-02-21,294.8
2014-02-24,295.2
2014-02-25,295.61
2014-02-26,295.89
2014-02-27,296.22
2014-02-28,296.54
2014-03-03,296.34
2014-03-04,296.52
2014-03-05,296.51
2014-03-06,296.3
2014-03-07,295.76
2014-03-10,295.73
2014-03-11,295.84
2014-03-12,295.59
2014-03-13,295.74
2014-03-14,295.36
2014-03-17,295.68
2014-03-18,296.12
2014-03-19,296.39
2014-03-20,295.99
2014-03-21,296.29
2014-03-24,296.54
2014-03-25,296.67
2014-03-26,296.9
2014-03-27,296.79
2014-03-28,296.96
2014-03-31,297.24
2014-04-01,297.36
2014-04-02,297.46
2014-04-03,297.56
2014-04-04,297.83
2014-04-07,297.8
2014-04-08,297.75
2014-04-09,297.9
2014-04-10,298.08
2014-04-11,297.66
2014-04-14,297.86
2014-04-15,297.87
2014-04-16,297.91
2014-04-17,297.9
2014-04-21,298.06
2014-04-22,298.18
2014-04-23,298.24
2014-04-24,298.34
2014-04-25,298.33
2014-04-28,298.4
2014-04-29,298.55
2014-04-30,298.76
2014-05-01,298.82
2014-05-02,298.91
2014-05-05,299.01
2014-05-06,299.23
2014-05-07,299.46
2014-05-08,299.72
2014-05-09,299.79
2014-05-12,300.09
2014-05-13,300.25
2014-05-14,300.42
2014-05-15,300.28
2014-05-16,300.22
2014-05-19,300.41
2014-05-20,300.54
2014-05-21,300.48
2014-05-22,300.48
2014-05-23,300.47
2014-05-26,300.64
2014-05-27,300.77
2014-05-28,300.9
2014-05-29,301.12
2014-05-30,301.38
2014-05-31,301.38
2014-06-02,301.59
2014-06-03,301.53
2014-06-04,301.62
2014-06-05,301.89
2014-06-06,302.27
2014-06-09,302.55
2014-06-10,302.76
2014-06-11,302.77
2014-06-12,302.83
2014-06-13,302.92
2014-06-16,303.17
2014-06-17,303.31
2014-06-18,303.34
2014-06-19,303.66
2014-06-20,303.82
2014-06-23,304.03
2014-06-24,304.03
2014-06-25,303.76
2014-06-26,303.75
2014-06-27,303.74
2014-06-30,303.71
2014-07-01,303.88
2014-07-02,303.97
2014-07-03,303.96
2014-07-04,304.02
2014-07-07,304.15
2014-07-08,304.06
2014-07-09,304.02
2014-07-10,303.4
2014-07-11,303.5
2014-07-14,303.73
2014-07-15,303.38
2014-07-16,303.05
2014-07-17,302.44
2014-07-18,301.97
2014-07-21,301.85
2014-07-22,302.12
2014-07-23,302.45
2014-07-24,302.58
2014-07-25,302.47
2014-07-28,302.46
2014-07-29,302.05
2014-07-30,301.56
2014-07-31,299.71
2014-08-01,298.12
2014-08-04,298.55
2014-08-05,299.41
2014-08-06,298.98
2014-08-07,299.5
2014-08-08,299.46
2014-08-11,300.26
2014-08-12,300.81
2014-08-13,301.66
2014-08-14,302.22
2014-08-15,302.46
2014-08-18,303.01
2014-08-19,303.29
2014-08-20,303.42
2014-08-21,303.58
2014-08-22,303.55
2014-08-25,303.74
2014-08-26,303.81
2014-08-27,303.78
2014-08-28,303.83
2014-08-29,303.83
2014-08-31,303.89
2014-09-01,303.94
2014-09-02,303.91
2014-09-03,303.68
2014-09-04,303.27
2014-09-05,302.6
2014-09-08,302.83
2014-09-09,302.39
2014-09-10,301.52
2014-09-11,301.24
2014-09-12,301.13
2014-09-15,301.05
2014-09-16,300.72
2014-09-17,300.97
2014-09-18,301.54
2014-09-19,301.78
2014-09-22,301.59
2014-09-23,300.85
2014-09-24,300.12
2014-09-25,298.91
2014-09-26,297.78
2014-09-29,296.9
2014-09-30,297.99
2014-10-01,298.42
2014-10-02,298.5
2014-10-03,299.68
2014-10-06,300.53
2014-10-07,299.95
2014-10-08,299.19
2014-10-09,298.57
2014-10-10,297.04
2014-10-13,297.21
2014-10-14,296.12
2014-10-15,294.27
2014-10-16,294.71
2014-10-17,297.85
2014-10-20,298.23
2014-10-21,300.14
2014-10-22,300.49
2014-10-23,300.84
2014-10-24,300.8
2014-10-27,300.63
2014-10-28,300.63
2014-10-29,300.73
2014-10-30,300.56
2014-10-31,300.81
2014-11-03,300.84
2014-11-04,299.96
2014-11-05,300.29
2014-11-06,300.35
2014-11-07,300.17
2014-11-10,300.25
2014-11-11,300.3
2014-11-12,300.13
2014-11-13,299.92
2014-11-14,299.05
2014-11-17,298.77
2014-11-18,298.2
2014-11-19,297.43
2014-11-20,297.11
2014-11-21,298.17
2014-11-24,298.44
2014-11-25,298.7
2014-11-26,298.79
2014-11-27,298.85
2014-11-28,298.12
2014-11-30,298.24
2014-12-01,295.88
2014-12-02,295.1
2014-12-03,295.12
2014-12-04,295.13
2014-12-05,294.82
2014-12-08,293.93
2014-12-09,291.92
2014-12-10,290.58
2014-12-11,289.85
2014-12-12,287.76
2014-12-15,286.05
2014-12-16,284.31
2014-12-17,286.31
2014-12-18,290.29
2014-12-19,291.15
2014-12-22,291.92
2014-12-23,292.47
2014-12-24,292.59
2014-12-26,292.7
2014-12-29,292.98
2014-12-30,292.95
2014-12-31,292.99
2015-01-02,293.02
2015-01-05,292.09
2015-01-06,291.0
2015-01-07,291.96
2015-01-08,293.43
2015-01-09,293.8
2015-01-12,293.71
2015-01-13,293.74
2015-01-14,292.93
2015-01-15,293.15
2015-01-19,292.95
2015-01-20,292.9
2015-01-21,292.93
2015-01-22,293.43
2015-01-23,293.78
2015-01-26,294.05
2015-01-27,293.98
2015-01-28,294.56
2015-01-29,294.54
2015-01-30,294.45
2015-01-31,294.46
2015-02-02,294.56
2015-02-03,295.68
2015-02-04,295.96
2015-02-05,296.72
2015-02-06,297.73
2015-02-09,297.82
2015-02-10,298.08
2015-02-11,298.02
2015-02-12,298.46
2015-02-13,298.86
2015-02-16,299.04
2015-02-17,299.36
2015-02-18,299.71
2015-02-19,299.74
2015-02-20,300.02
2015-02-23,300.29
2015-02-24,300.83
2015-02-25,301.33
2015-02-26,302.03
2015-02-27,302.26
2015-02-28,302.44
2015-03-02,302.58
2015-03-03,302.26
2015-03-04,301.67
2015-03-05,301.63
2015-03-06,301.07
2015-03-09,300.69
2015-03-10,299.51
2015-03-11,299.86
2015-03-12,300.12
2015-03-13,299.32
2015-03-16,298.9
2015-03-17,298.15
2015-03-18,298.01
2015-03-19,298.98
2015-03-20,299.35
2015-03-23,299.72
2015-03-24,300.02
2015-03-25,300.42
2015-03-26,300.25
2015-03-27,300.4
2015-03-30,300.84
2015-03-31,300.93
2015-04-01,301.08
2015-04-02,301.26
2015-04-06,302.0
2015-04-07,302.81
2015-04-08,303.35
2015-04-09,303.38
2015-04-10,303.71
2015-04-13,304.01
2015-04-14,303.95
2015-04-15,304.57
2015-04-16,304.67
2015-04-17,304.36
2015-04-20,304.79
2015-04-21,305.03
2015-04-22,304.95
2015-04-23,304.94
2015-04-24,305.21
2015-04-27,305.35
2015-04-28,305.29
2015-04-29,304.94
2015-04-30,305.03
2015-05-01,305.12
2015-05-04,305.46
2015-05-05,305.69
2015-05-06,305.25
2015-05-07,305.06
2015-05-08,305.87
2015-05-11,306.07
2015-05-12,305.11
2015-05-13,305.72
2015-05-14,305.82
2015-05-15,306.09
2015-05-18,306.09
2015-05-19,305.88
2015-05-20,305.65
2015-05-21,306.03
2015-05-22,306.02
2015-05-26,306.12
2015-05-27,306.27
2015-05-28,306.27
2015-05-29,306.32
2015-05-31,306.38
2015-06-01,306.37
2015-06-02,306.07
2015-06-03,305.69
2015-06-04,305.02
2015-06-05,304.13
2015-06-08,304.02
2015-06-09,303.23
2015-06-10,303.51
2015-06-11,304.06
2015-06-12,303.77
2015-06-15,303.02
2015-06-16,302.72
2015-06-17,303.14
2015-06-18,303.57
2015-06-19,304.08
2015-06-22,304.6
2015-06-23,304.49
2015-06-24,304.39
2015-06-25,304.14
2015-06-26,303.63
2015-06-29,302.09
2015-06-30,302.29
2015-07-01,302.96
2015-07-02,303.09
2015-07-03,303.15
2015-07-06,302.29
2015-07-07,301.72
2015-07-08,301.23
2015-07-09,301.5
2015-07-10,301.96
2015-07-13,302.37
2015-07-14,302.53
2015-07-15,302.9
2015-07-16,302.94
2015-07-17,302.04
2015-07-20,301.62
2015-07-21,300.59
2015-07-22,299.16
2015-07-23,298.99
2015-07-24,298.53
2015-07-27,297.27
2015-07-28,297.57
2015-07-29,298.98
2015-07-30,299.94
2015-07-31,299.86
2015-08-03,299.34
2015-08-04,299.32
2015-08-05,299.24
2015-08-06,298.26
2015-08-07,297.03
2015-08-10,297.05
2015-08-11,295.82
2015-08-12,294.6
2015-08-13,295.45
2015-08-14,295.23
2015-08-17,295.27
2015-08-18,295.06
2015-08-19,294.39
2015-08-20,293.72
2015-08-21,292.76
2015-08-24,290.16
2015-08-25,291.89
2015-08-26,291.78
2015-08-27,293.17
2015-08-28,293.79
2015-08-31,294.11
2015-09-01,293.7
2015-09-02,293.96
2015-09-03,294.62
2015-09-04,294.38
2015-09-07,294.55
2015-09-08,295.26
2015-09-09,296.11
2015-09-10,295.78
2015-09-11,295.76
2015-09-14,295.82
2015-09-15,295.65
2015-09-16,294.5
2015-09-17,294.17
2015-09-18,293.66
2015-09-21,293.33
2015-09-22,291.48
2015-09-23,291.39
2015-09-24,289.73
2015-09-25,289.12
2015-09-28,285.88
2015-09-29,285.11
2015-09-30,285.18
2015-10-01,284.78
2015-10-02,283.61
2015-10-05,286.01
2015-10-06,287.57
2015-10-07,289.84
2015-10-08,290.33
2015-10-09,292.1
2015-10-12,292.28
2015-10-13,291.56
2015-10-14,291.36
2015-10-15,291.09
2015-10-16,292.07
2015-10-19,292.25
2015-10-20,293.08
2015-10-21,292.71
2015-10-22,291.72
2015-10-23,292.7
2015-10-26,292.45
2015-10-27,291.98
2015-10-28,292.62
2015-10-29,292.75
2015-10-30,292.57
2015-10-31,292.58
2015-11-02,293.12
2015-11-03,293.73
2015-11-04,293.6
2015-11-05,292.73
2015-11-06,291.72
2015-11-09,290.52
2015-11-10,289.84
2015-11-11,289.9
2015-11-12,288.29
2015-11-13,287.13
2015-11-16,286.42
2015-11-17,287.64
2015-11-18,287.45
2015-11-19,286.25
2015-11-20,285.59
2015-11-23,285.28
2015-11-24,284.81
2015-11-25,285.19
2015-11-26,285.24
2015-11-27,285.24
2015-11-30,285.87
2015-12-01,286.63
2015-12-02,287.02
2015-12-03,285.84
2015-12-04,285.12
2015-12-07,283.8
2015-12-08,281.97
2015-12-09,281.73
2015-12-10,281.19
2015-12-11,277.75
2015-12-14,273.84
2015-12-15,276.69
2015-12-16,277.81
2015-12-17,277.5
2015-12-18,275.47
2015-12-21,275.5
2015-12-22,275.99
2015-12-23,277.14
2015-12-24,277.35
2015-12-28,277.44
2015-12-29,278.07
2015-12-30,278.26
2015-12-31,278.34
2016-01-04,277.27
2016-01-05,278.33
2016-01-06,278.4
2016-01-07,277.24
2016-01-08,277.72
2016-01-11,276.66
2016-01-12,275.99
2016-01-13,274.42
2016-01-14,272.86
2016-01-15,269.46
2016-01-18,269.64
2016-01-19,269.55
2016-01-20,265.03
2016-01-21,266.72
2016-01-22,269.81
2016-01-25,270.44
2016-01-26,271.04
2016-01-27,271.68
2016-01-28,272.38
2016-01-29,273.26
2016-01-31,273.32
2016-02-01,272.74
2016-02-02,271.25
2016-02-03,270.44
2016-02-04,270.52
2016-02-05,269.47
2016-02-08,265.96
2016-02-09,264.67
2016-02-10,265.89
2016-02-11,262.88
2016-02-12,264.61
2016-02-15,264.78
2016-02-16,266.04
2016-02-17,268.04
2016-02-18,269.09
2016-02-19,268.33
2016-02-22,269.67
2016-02-23,269.5
2016-02-24,268.63
2016-02-25,270.24
2016-02-26,272.62
2016-02-29,274.24
2016-03-01,276.25
2016-03-02,278.23
2016-03-03,279.22
2016-03-04,281.34
2016-03-07,282.19
2016-03-08,281.95
2016-03-09,281.69
2016-03-10,282.65
2016-03-11,284.91
2016-03-14,285.61
2016-03-15,283.99
2016-03-16,283.26
2016-03-17,284.95
2016-03-18,286.41
2016-03-21,286.87
2016-03-22,286.53
2016-03-23,286.0
2016-03-24,284.21
2016-03-28,284.0
2016-03-29,283.02
2016-03-30,284.51
2016-03-31,285.17
2016-04-01,285.21
2016-04-04,285.85
2016-04-05,285.21
2016-04-06,286.4
2016-04-07,286.27
2016-04-08,286.98
2016-04-11,287.43
2016-04-12,288.38
2016-04-13,290.41
2016-04-14,291.41
2016-04-15,291.42
2016-04-18,291.22
2016-04-19,293.13
2016-04-20,294.38
2016-04-21,294.57
2016-04-22,294.32
2016-04-25,294.08
2016-04-26,294.6
2016-04-27,295.47
2016-04-28,296.71
2016-04-29,296.48
2016-04-30,296.54
2016-05-02,296.41
2016-05-03,295.35
2016-05-04,294.41
2016-05-05,294.54
2016-05-06,293.33
2016-05-09,293.21
2016-05-10,293.88
2016-05-11,294.74
2016-05-12,294.79
2016-05-13,294.65
2016-05-16,295.29
2016-05-17,295.67
2016-05-18,295.91
2016-05-19,294.56
2016-05-20,295.53
2016-05-23,295.85
2016-05-24,296.57
2016-05-25,297.39
2016-05-26,297.67
2016-05-27,297.74
2016-05-30,297.92
2016-05-31,298.04
2016-06-01,297.39
2016-06-02,297.8
2016-06-03,297.97
2016-06-06,299.21
2016-06-07,300.37
2016-06-08,301.6
2016-06-09,301.47
2016-06-10,300.61
2016-06-13,299.72
2016-06-14,298.03
2016-06-15,298.56
2016-06-16,297.14
